PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Primacy Type,Primary Source,Activity Status,Deactivation Date,Population Served Count,Rule Name,Violation Code,Violation Type,Violation Category Code,Is Health Based,Contaminant Name,Compliance Period Begin Date,Compliance Period End Date,Compliance Status,RTC Date,Enforcement Action Type Code,Enforcement Action Description,Is Major Violation,Severity Indicator Count,Public Notification Tier,Violation First Reported Date
NC0111146,RIDGEDALE HOA,Region 4,North Carolina,Community water system,State,Ground water,Active,,48,Synthetic Organic Chemicals,03,"Monitoring, Regular",MR,N,Atrazine,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0111146,RIDGEDALE HOA,Region 4,North Carolina,Community water system,State,Ground water,Active,,48,Synthetic Organic Chemicals,03,"Monitoring, Regular",MR,N,LASSO,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0111146,RIDGEDALE HOA,Region 4,North Carolina,Community water system,State,Ground water,Active,,48,Synthetic Organic Chemicals,03,"Monitoring, Regular",MR,N,Heptachlor,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0111146,RIDGEDALE HOA,Region 4,North Carolina,Community water system,State,Ground water,Active,,48,Synthetic Organic Chemicals,03,"Monitoring, Regular",MR,N,Heptachlor epoxide,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0111146,RIDGEDALE HOA,Region 4,North Carolina,Community water system,State,Ground water,Active,,48,Synthetic Organic Chemicals,03,"Monitoring, Regular",MR,N,"2,4-D",01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0111146,RIDGEDALE HOA,Region 4,North Carolina,Community water system,State,Ground water,Active,,48,Synthetic Organic Chemicals,03,"Monitoring, Regular",MR,N,"2,4,5-TP",01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0217101,CAROLINA MANOR MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,38,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-APR-2020,Known,,,,Y,,3,29-JUN-2020
NC0234167,MCBRIDE`S MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,190,Nitrates,03,"Monitoring, Regular",MR,N,Nitrate,01-APR-2020,30-JUN-2020,Returned to Compliance,07-AUG-2020,SIF,State Public Notification received,Y,,3,18-AUG-2020
NC0111146,RIDGEDALE HOA,Region 4,North Carolina,Community water system,State,Ground water,Active,,48,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"trans-1,2-Dichloroethylene",01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0111146,RIDGEDALE HOA,Region 4,North Carolina,Community water system,State,Ground water,Active,,48,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"1,2-Dichloroethane",01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0111146,RIDGEDALE HOA,Region 4,North Carolina,Community water system,State,Ground water,Active,,48,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"1,1,1-Trichloroethane",01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0111146,RIDGEDALE HOA,Region 4,North Carolina,Community water system,State,Ground water,Active,,48,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,Carbon tetrachloride,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0111146,RIDGEDALE HOA,Region 4,North Carolina,Community water system,State,Ground water,Active,,48,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"1,2-Dichloropropane",01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0111146,RIDGEDALE HOA,Region 4,North Carolina,Community water system,State,Ground water,Active,,48,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,Trichloroethylene,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0111146,RIDGEDALE HOA,Region 4,North Carolina,Community water system,State,Ground water,Active,,48,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,"1,1,2-Trichloroethane",01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0111146,RIDGEDALE HOA,Region 4,North Carolina,Community water system,State,Ground water,Active,,48,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,Tetrachloroethylene,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0111146,RIDGEDALE HOA,Region 4,North Carolina,Community water system,State,Ground water,Active,,48,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,CHLOROBENZENE,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0111146,RIDGEDALE HOA,Region 4,North Carolina,Community water system,State,Ground water,Active,,48,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,Benzene,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0111146,RIDGEDALE HOA,Region 4,North Carolina,Community water system,State,Ground water,Active,,48,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,Toluene,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0111146,RIDGEDALE HOA,Region 4,North Carolina,Community water system,State,Ground water,Active,,48,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,Ethylbenzene,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0111146,RIDGEDALE HOA,Region 4,North Carolina,Community water system,State,Ground water,Active,,48,Volatile Organic Chemicals,03,"Monitoring, Regular",MR,N,Styrene,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0111146,RIDGEDALE HOA,Region 4,North Carolina,Community water system,State,Ground water,Active,,48,Radionuclides,03,"Monitoring, Regular",MR,N,"Gross Alpha, Excl. Radon and U",01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0217101,CAROLINA MANOR MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,38,Radionuclides,03,"Monitoring, Regular",MR,N,"Gross Alpha, Excl. Radon and U",01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0111146,RIDGEDALE HOA,Region 4,North Carolina,Community water system,State,Ground water,Active,,48,Radionuclides,03,"Monitoring, Regular",MR,N,Combined Uranium,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0217101,CAROLINA MANOR MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,38,Radionuclides,03,"Monitoring, Regular",MR,N,Combined Uranium,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0111146,RIDGEDALE HOA,Region 4,North Carolina,Community water system,State,Ground water,Active,,48,Radionuclides,03,"Monitoring, Regular",MR,N,Combined Radium (-226 and -228),01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0217101,CAROLINA MANOR MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,38,Radionuclides,03,"Monitoring, Regular",MR,N,Combined Radium (-226 and -228),01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0111146,RIDGEDALE HOA,Region 4,North Carolina,Community water system,State,Ground water,Active,,48,Radionuclides,03,"Monitoring, Regular",MR,N,Radium-226,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0217101,CAROLINA MANOR MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,38,Radionuclides,03,"Monitoring, Regular",MR,N,Radium-226,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0111146,RIDGEDALE HOA,Region 4,North Carolina,Community water system,State,Ground water,Active,,48,Radionuclides,03,"Monitoring, Regular",MR,N,Radium-228,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0217101,CAROLINA MANOR MHP,Region 4,North Carolina,Community water system,State,Ground water,Active,,38,Radionuclides,03,"Monitoring, Regular",MR,N,Radium-228,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0111146,RIDGEDALE HOA,Region 4,North Carolina,Community water system,State,Ground water,Active,,48,Synthetic Organic Chemicals,03,"Monitoring, Regular",MR,N,Endrin,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0111146,RIDGEDALE HOA,Region 4,North Carolina,Community water system,State,Ground water,Active,,48,Synthetic Organic Chemicals,03,"Monitoring, Regular",MR,N,BHC-GAMMA,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0111146,RIDGEDALE HOA,Region 4,North Carolina,Community water system,State,Ground water,Active,,48,Synthetic Organic Chemicals,03,"Monitoring, Regular",MR,N,Methoxychlor,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0368479,NEW AMERICAN CONVENIENCE STORE,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,200,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0428434,FISHERMAN`S WHARF RESTAURANT,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,400,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC1044008,QUICK PANTRY & COLD MOUNTAIN CAFE,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,200,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-APR-2020,Known,,,,Y,,3,29-JUN-2020
NC0144598,FERGUSON SUPPLY & DELI,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,150,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0465456,TREGEMBO ANIMAL PARK,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,600,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Returned to Compliance,29-JUL-2020,SFO,State Administrative/Compliance Order with penalty issued,Y,,3,18-AUG-2020
NC0494426,PETTIGREW STATE PARK,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,50,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Returned to Compliance,14-JUL-2020,SIF,State Public Notification received,Y,,3,18-AUG-2020
NC3099022,RAGAPPLE LASSIE VINEYARD,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,25,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0285523,DAN RIVER FAMILY RESTAURANT,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,25,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Returned to Compliance,14-JUN-2021,,,Y,,3,18-AUG-2020
NC3095029,GAMEKEEPER,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,25,Revised Total Coliform Rule,3B,"Monitoring, Additional Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-APR-2020,Known,,,,Y,,3,29-JUN-2020
NC1006016,DOLLAR GENERAL #14483,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,200,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Returned to Compliance,16-SEP-2020,SIF,State Public Notification received,Y,,3,18-AUG-2020
NC0427479,KNOTT`S ISLAND BAPTIST CHURCH,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,124,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Returned to Compliance,29-SEP-2020,SIF,State Public Notification received,Y,,3,18-AUG-2020
NC0102565,THREE FORKS BAPTIST CHURCH,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,350,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Returned to Compliance,15-JUL-2020,SIF,State Public Notification received,Y,,3,18-AUG-2020
NC0469438,CAMP DON-LEE,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,280,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Returned to Compliance,21-JUL-2020,SIF,State Public Notification received,Y,,3,18-AUG-2020
NC0427435,POWELLS POINT CHRISTIAN CHURCH,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,150,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Returned to Compliance,20-JUL-2020,SIF,State Public Notification received,Y,,3,18-AUG-2020
NC0180477,WEBB ROAD FLEA MARKET,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,500,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Returned to Compliance,21-JUL-2020,SIF,State Public Notification received,Y,,3,18-AUG-2020
NC0180613,FRANKLIN PRESBYTERIAN CHURCH,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,300,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Returned to Compliance,23-JUL-2020,SIF,State Public Notification received,Y,,3,18-AUG-2020
NC7016038,COASTAL CAROLINA CAMPGROUND,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,110,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Returned to Compliance,19-AUG-2020,SIF,State Public Notification received,Y,,3,18-AUG-2020
NC0235537,THE RIVER GOLF CLUB AT LAKE ROYALE,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,200,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Returned to Compliance,11-AUG-2020,SIF,State Public Notification received,Y,,3,18-AUG-2020
NC4092121,PRAISE WORSHIP TABERNACLE,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,25,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-APR-2020,Known,,,,Y,,3,29-JUN-2020
NC0157408,THE HOUSE OF HOPE CHURCH OF GOD,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,65,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0187604,ENDLESS RIVER ADVENTURES,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,75,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0276563,CAPTAIN TOMS SEAFOOD,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,25,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC5026008,GRAY`S CREEK CHURCH OF GOD,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,50,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC0392648,WENDELL COUNTRY CLUB INC,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,100,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Known,,,,Y,,3,18-AUG-2020
NC3076029,DOLLAR GENERAL #19811,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,25,Revised Total Coliform Rule,1A,"Maximum Contaminant Level Violation, E. coli (RTCR)",MCL,Y,Revised Total Coliform Rule,01-APR-2020,30-APR-2020,Returned to Compliance,30-JUN-2020,SOX,State Compliance achieved,,,1,29-JUN-2020
NC7065045,S. T. WOOTEN CORP,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,25,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Returned to Compliance,18-SEP-2020,SOX,State Compliance achieved,Y,,3,18-AUG-2020
NC0392806,NEW BETHEL BAPTIST CHURCH,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,55,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Returned to Compliance,28-SEP-2020,SOX,State Compliance achieved,Y,,3,18-AUG-2020
NC1050054,WOODLAND CHURCH OF CHRIST,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,50,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Returned to Compliance,30-SEP-2020,SOX,State Compliance achieved,Y,,3,18-AUG-2020
NC0279775,STOP & SHOP,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,25,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Returned to Compliance,08-SEP-2020,SOX,State Compliance achieved,Y,,3,18-AUG-2020
NC0180770,CAROLINA ROSE CAMPGROUND #2,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,25,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Returned to Compliance,24-SEP-2020,SOX,State Compliance achieved,Y,,3,18-AUG-2020
NC0197592,AUSTIN COMMUNITY CENTER,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,25,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Returned to Compliance,14-JUL-2020,SIF,State Public Notification received,Y,,3,18-AUG-2020
NC3041114,TIRE MAX,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,25,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Returned to Compliance,24-FEB-2021,SIF,State Public Notification received,Y,,3,18-AUG-2020
NC4392471,FIRST TEE TRIANGLE,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,25,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Returned to Compliance,15-JUL-2020,SIF,State Public Notification received,Y,,3,18-AUG-2020
NC2049045,THE COFFEE LODGE,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,25,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Returned to Compliance,15-SEP-2020,SIF,State Public Notification received,Y,,3,18-AUG-2020
NC0180699,MT VERNON PRESBYTERIAN CH,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,70,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Returned to Compliance,25-SEP-2020,SIF,State Public Notification received,Y,,3,18-AUG-2020
NC0464571,UNION VIEW ORIGINAL FWB CHURCH,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,100,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Returned to Compliance,17-SEP-2020,SIF,State Public Notification received,Y,,3,18-AUG-2020
NC5083008,CRUZ N MART,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,75,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Returned to Compliance,08-SEP-2020,SIF,State Public Notification received,Y,,3,18-AUG-2020
NC0326503,MT PISGAH BAPTIST CHURCH,Region 4,North Carolina,Transient non-community system,State,Ground water,Active,,75,Revised Total Coliform Rule,3A,"Monitoring, Routine (RTCR)",MON,N,Revised Total Coliform Rule,01-APR-2020,30-JUN-2020,Returned to Compliance,02-SEP-2020,SIF,State Public Notification received,Y,,3,18-AUG-2020
